"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","member_casual","ride_length","day_of_week","year","month","day","time","date","hour","day_type"
"AC50D31D813D6643","classic_bike",2024-04-14 15:14:33,"2024-04-15 13:10:35","DuSable Lake Shore Dr & North Blvd","LF-005","Wells St & Polk St","SL-011","casual",59162,"Sunday","2024","04","14","15:14:33",2024-04-14,"15","Weekend"
"0B93521004E0ECB5","classic_bike",2024-04-14 16:51:14,"2024-04-15 13:10:35","LaSalle St & Washington St","13006","Wells St & Polk St","SL-011","member",53361,"Sunday","2024","04","14","16:51:14",2024-04-14,"16","Weekend"
"1B01C77DF3351E34","classic_bike",2024-04-17 18:45:46,"2024-04-18 11:00:00","Oakley Ave & Irving Park Rd","KA1504000158","NEW HASTINGS ","BIKE FLEET ","member",38654,"Wednesday","2024","04","17","18:45:46",2024-04-17,"18","Weekday"
"2977D1FB2BDE331B","classic_bike",2024-04-14 15:43:13,"2024-04-15 13:10:35","Clark St & 9th St (AMLI)","SL-009","Wells St & Polk St","SL-011","member",57442,"Sunday","2024","04","14","15:43:13",2024-04-14,"15","Weekend"
"8B05588312200454","classic_bike",2024-04-27 10:39:17,"2024-04-27 20:42:49","Fort Dearborn Dr & 31st St","TA1307000048","Fort Dearborn Dr & 31st St","TA1307000048","casual",16412,"Saturday","2024","04","27","10:39:17",2024-04-27,"10","Weekend"
"DD5D52E2BAB6EA9D","classic_bike",2024-04-13 11:53:39,"2024-04-13 18:30:53","Clinton St & Lake St","13021","Chicago Ave & Sheridan Rd","E008","casual",4034,"Saturday","2024","04","13","11:53:39",2024-04-13,"11","Weekend"
"0940549F85CD03AF","classic_bike",2024-04-14 21:48:54,"2024-04-15 16:39:04","MLK Jr Dr & 29th St","TA1307000139","Fort Dearborn Dr & 31st St","TA1307000048","member",48010,"Sunday","2024","04","14","21:48:54",2024-04-14,"21","Weekend"
"848D40AFF6C84CEE","classic_bike",2024-04-08 17:33:48,"2024-04-09 09:30:45","Larrabee St & North Ave","TA1306000008","Larrabee St & North Ave","TA1306000008","casual",37617,"Monday","2024","04","08","17:33:48",2024-04-08,"17","Weekday"
"08EB5D02454F4BE9","classic_bike",2024-04-27 12:31:16,"2024-04-27 18:26:35","Broadway & Granville Ave","15571","Broadway & Ridge Ave","15578","casual",1519,"Saturday","2024","04","27","12:31:16",2024-04-27,"12","Weekend"
"47251861A1BBCAC1","classic_bike",2024-04-23 19:43:12,"2024-04-24 09:14:21","May St & Taylor St","13160","Morgan St & Polk St","TA1307000130","casual",28869,"Tuesday","2024","04","23","19:43:12",2024-04-23,"19","Weekday"
"EBBF8BD2ED131DCD","classic_bike",2024-04-17 11:57:07,"2024-04-18 09:02:54","Halsted St & Maxwell St","TA1309000001","Morgan St & Polk St","TA1307000130","casual",56147,"Wednesday","2024","04","17","11:57:07",2024-04-17,"11","Weekday"
"4A5F3E793DA16DF0","classic_bike",2024-04-14 13:27:19,"2024-04-14 20:02:08","Clark St & Schiller St","TA1309000024","Ritchie Ct & Banks St","KA1504000134","casual",3889,"Sunday","2024","04","14","13:27:19",2024-04-14,"13","Weekend"
"F40B8857338D7F93","classic_bike",2024-04-14 14:40:45,"2024-04-14 21:05:36","DuSable Lake Shore Dr & North Blvd","LF-005","Sheffield Ave & Webster Ave","TA1309000033","casual",3291,"Sunday","2024","04","14","14:40:45",2024-04-14,"14","Weekend"
"7FD449A1C7F23DA6","classic_bike",2024-04-17 08:16:03,"2024-04-17 16:27:54","New St & Illinois St","TA1306000013","Wells St & Randolph St","TA1305000030","casual",9711,"Wednesday","2024","04","17","08:16:03",2024-04-17,"08","Weekday"
"6AC4A2EC8A587EAC","classic_bike",2024-04-17 07:55:09,"2024-04-18 06:32:50","Green St & Madison St","TA1307000120","Orleans St & Merchandise Mart Plaza","TA1305000022","casual",61661,"Wednesday","2024","04","17","07:55:09",2024-04-17,"07","Weekday"
"BD57023C64C449F9","classic_bike",2024-04-14 01:46:24,"2024-04-14 07:57:33","Sedgwick St & Huron St","TA1307000062","Clark St & Ida B Wells Dr","TA1305000009","casual",2469,"Sunday","2024","04","14","01:46:24",2024-04-14,"01","Weekend"
"8A1E6258F012BFF3","classic_bike",2024-04-30 08:23:18,"2024-05-01 09:01:53","Dearborn St & Adams St","TA1305000005","Lincoln Ave & Waveland Ave","13253","member",68915,"Tuesday","2024","04","30","08:23:18",2024-04-30,"08","Weekday"
"6C397B6DC4960B9D","classic_bike",2024-04-13 14:07:58,"2024-04-14 13:56:38","Wells St & Elm St","KA1504000135","Wells St & Elm St","KA1504000135","casual",65920,"Saturday","2024","04","13","14:07:58",2024-04-13,"14","Weekend"
"91B12A6F0B7E1F6E","classic_bike",2024-04-27 11:13:16,"2024-04-27 17:47:18","Sheffield Ave & Webster Ave","TA1309000033","Sheffield Ave & Kingsbury St","13154","casual",3842,"Saturday","2024","04","27","11:13:16",2024-04-27,"11","Weekend"
"F49E234CF71DC0C1","classic_bike",2024-04-02 15:49:57,"2024-04-02 23:11:41","Wabash Ave & 16th St","SL-012","Loomis St & Jackson Blvd","13206","casual",6704,"Tuesday","2024","04","02","15:49:57",2024-04-02,"15","Weekday"
"2EA426FBF06F9010","classic_bike",2024-04-28 01:41:11,"2024-04-28 09:09:06","Sheffield Ave & Wrightwood Ave","TA1309000023","Southport Ave & Clybourn Ave","TA1309000030","casual",7075,"Sunday","2024","04","28","01:41:11",2024-04-28,"01","Weekend"
"870121A484C75CC7","classic_bike",2024-04-17 16:22:29,"2024-04-18 16:23:07","Wood St & Taylor St (Temp)","13285","Ashland Ave & Lake St","13073","member",66638,"Wednesday","2024","04","17","16:22:29",2024-04-17,"16","Weekday"
"28114BFB3F3B2365","classic_bike",2024-04-14 13:32:53,"2024-04-15 10:45:25","Loomis St & Lexington St","13332","Loomis St & Jackson Blvd","13206","casual",56552,"Sunday","2024","04","14","13:32:53",2024-04-14,"13","Weekend"
"7DD668CE7EE27282","classic_bike",2024-04-14 16:52:33,"2024-04-15 14:47:17","Michigan Ave & Oak St","13042","Rhodes Ave & 32nd St","13215","casual",59084,"Sunday","2024","04","14","16:52:33",2024-04-14,"16","Weekend"
"0E75ACE281871F15","classic_bike",2024-04-09 19:54:49,"2024-04-10 08:30:37","Franklin St & Adams St (Temp)","TA1309000008","Racine Ave & Washington Blvd","654","member",25548,"Tuesday","2024","04","09","19:54:49",2024-04-09,"19","Weekday"
"048FB00F61BF408E","classic_bike",2024-04-12 15:41:01,"2024-04-13 15:53:39","Clarendon Ave & Leland Ave","TA1307000119","Indiana Ave & Roosevelt Rd","SL-005","casual",67358,"Friday","2024","04","12","15:41:01",2024-04-12,"15","Weekday"
"00012671F860AF1C","classic_bike",2024-04-27 13:27:43,"2024-04-27 21:12:56","Wells St & Evergreen Ave","TA1308000049","State St & Van Buren St","TA1305000035","casual",8113,"Saturday","2024","04","27","13:27:43",2024-04-27,"13","Weekend"
"256878A51A4EEB16","electric_bike",2024-04-04 07:36:32,"2024-04-04 15:36:25","W Washington Blvd & N Peoria St","20247.0","W Washington Blvd & N Peoria St","20247.0","member",8993,"Thursday","2024","04","04","07:36:32",2024-04-04,"07","Weekday"
"3B1812D4F8F98F95","classic_bike",2024-04-22 09:35:52,"2024-04-22 18:11:55","Canal St & Harrison St","13326","Canal St & Adams St","13011","member",11163,"Monday","2024","04","22","09:35:52",2024-04-22,"09","Weekday"
"E76D6FE33BD95942","classic_bike",2024-04-11 17:31:58,"2024-04-12 04:47:04","Clark St & Lake St","KA1503000012","Indiana Ave & Roosevelt Rd","SL-005","member",20706,"Thursday","2024","04","11","17:31:58",2024-04-11,"17","Weekday"
"F7A9EC1EF8DA10A6","classic_bike",2024-04-11 06:24:54,"2024-04-12 04:55:15","Clarendon Ave & Junior Ter","13389","Broadway & Waveland Ave","13325","member",61221,"Thursday","2024","04","11","06:24:54",2024-04-11,"06","Weekday"
"7B92720D7B324E3B","classic_bike",2024-04-01 19:00:03,"2024-04-02 07:55:10","Green St & Washington Blvd","13053","Ada St & Washington Blvd","13353","member",26707,"Monday","2024","04","01","19:00:03",2024-04-01,"19","Weekday"
"7D38A9346736C932","classic_bike",2024-04-01 17:04:37,"2024-04-02 06:25:07","State St & Kinzie St","13050","Clinton St & Washington Blvd","WL-012","member",28230,"Monday","2024","04","01","17:04:37",2024-04-01,"17","Weekday"
"E5E8D92060463183","classic_bike",2024-04-14 22:55:35,"2024-04-15 08:35:46","Canal St & Adams St","13011","Fairbanks Ct & Grand Ave","TA1305000003","casual",15011,"Sunday","2024","04","14","22:55:35",2024-04-14,"22","Weekend"
"64F13F37C0BA650A","classic_bike",2024-04-18 21:14:46,"2024-04-19 13:52:18","Clark St & Winnemac Ave","TA1309000035","Paulina St & Montrose Ave","TA1309000021","casual",40052,"Thursday","2024","04","18","21:14:46",2024-04-18,"21","Weekday"
"D644B1575292DFAF","classic_bike",2024-04-30 18:39:40,"2024-05-01 02:11:53","Lakeview Ave & Fullerton Pkwy","TA1309000019","Clark St & Lincoln Ave","13179","casual",7333,"Tuesday","2024","04","30","18:39:40",2024-04-30,"18","Weekday"
"209F95C012E9A79E","classic_bike",2024-04-13 15:50:41,"2024-04-13 23:37:30","Theater on the Lake","TA1308000001","Michigan Ave & 14th St","TA1307000124","casual",8209,"Saturday","2024","04","13","15:50:41",2024-04-13,"15","Weekend"
"745FC6BC9D4CE591","classic_bike",2024-04-18 18:18:02,"2024-04-19 15:57:21","Broadway & Barry Ave","13137","Clark St & Lincoln Ave","13179","casual",58159,"Thursday","2024","04","18","18:18:02",2024-04-18,"18","Weekday"
"4D2AD438432C9EA7","classic_bike",2024-04-30 18:02:32,"2024-05-01 08:14:41","Wells St & Elm St","KA1504000135","Clinton St & Washington Blvd","WL-012","casual",31329,"Tuesday","2024","04","30","18:02:32",2024-04-30,"18","Weekday"
"3BDEC245DDD4342C","classic_bike",2024-04-30 17:17:44,"2024-05-01 08:26:00","Western Ave & 104th St","20123","Western Ave & 104th St","20123","casual",34696,"Tuesday","2024","04","30","17:17:44",2024-04-30,"17","Weekday"
"977444C57FE90D0C","classic_bike",2024-04-24 09:53:34,"2024-04-24 18:56:58","Michigan Ave & 14th St","TA1307000124","Michigan Ave & 14th St","TA1307000124","member",12804,"Wednesday","2024","04","24","09:53:34",2024-04-24,"09","Weekday"
"D90BA5C38727F07B","classic_bike",2024-04-07 17:42:49,"2024-04-08 08:33:52","Adler Planetarium","13431","Mies van der Rohe Way & Chicago Ave","13338","casual",33663,"Sunday","2024","04","07","17:42:49",2024-04-07,"17","Weekend"
"84AFEDB1F98FB7B5","classic_bike",2024-04-06 07:53:57,"2024-04-06 19:33:08","May St & Taylor St","13160","Mies van der Rohe Way & Chicago Ave","13338","casual",22151,"Saturday","2024","04","06","07:53:57",2024-04-06,"07","Weekend"
"AFE5F486C8EACA79","classic_bike",2024-04-16 22:56:29,"2024-04-17 18:35:12","University Ave & 57th St","KA1503000071","Ellis Ave & 60th St","KA1503000014","member",50923,"Tuesday","2024","04","16","22:56:29",2024-04-16,"22","Weekday"
"AE17B3EE4887EF12","classic_bike",2024-04-29 18:26:14,"2024-04-30 11:13:58","Burnham Greenway & 112th St","20219","Hegewisch Metra Station","20215","casual",40664,"Monday","2024","04","29","18:26:14",2024-04-29,"18","Weekday"
"A12FAD3635428990","classic_bike",2024-04-19 17:27:11,"2024-04-20 14:20:59","McClurg Ct & Ohio St","TA1306000029","Mies van der Rohe Way & Chicago Ave","13338","casual",55428,"Friday","2024","04","19","17:27:11",2024-04-19,"17","Weekday"
"4B03D34D6B297B80","classic_bike",2024-04-14 15:55:15,"2024-04-15 02:44:35","Burnham Harbor","15545","Fort Dearborn Dr & 31st St*","chargingstx06","casual",19160,"Sunday","2024","04","14","15:55:15",2024-04-14,"15","Weekend"
"4975E8B78108C111","classic_bike",2024-04-12 09:37:08,"2024-04-12 18:55:54","Mies van der Rohe Way & Chicago Ave","13338","Mies van der Rohe Way & Chicago Ave","13338","casual",13726,"Friday","2024","04","12","09:37:08",2024-04-12,"09","Weekday"
"FD6ACC355A3B37A9","classic_bike",2024-04-18 10:17:14,"2024-04-19 02:44:46","Fort Dearborn Dr & 31st St*","chargingstx06","Fort Dearborn Dr & 31st St*","chargingstx06","member",39452,"Thursday","2024","04","18","10:17:14",2024-04-18,"10","Weekday"
"EC0EFD712A5316C2","classic_bike",2024-04-23 18:35:07,"2024-04-24 02:44:39","Fort Dearborn Dr & 31st St*","chargingstx06","Fort Dearborn Dr & 31st St*","chargingstx06","member",9572,"Tuesday","2024","04","23","18:35:07",2024-04-23,"18","Weekday"
"D63882368EC7D3C5","classic_bike",2024-04-10 13:06:17,"2024-04-10 21:44:24","900 W Harrison St","13028","900 W Harrison St","13028","casual",11287,"Wednesday","2024","04","10","13:06:17",2024-04-10,"13","Weekday"
"8F37B608AC041835","classic_bike",2024-04-07 00:09:07,"2024-04-07 19:49:50","Hegewisch Metra Station","20215","Hegewisch Metra Station","20215","casual",51043,"Sunday","2024","04","07","00:09:07",2024-04-07,"00","Weekend"
"0881C3381D9D06B9","classic_bike",2024-04-26 21:48:44,"2024-04-27 10:49:10","Sheridan Rd & Argyle St","13059","Clark St & Wellington Ave","TA1307000136","member",27026,"Friday","2024","04","26","21:48:44",2024-04-26,"21","Weekday"
"A131E4A063A5C670","classic_bike",2024-04-13 02:01:23,"2024-04-13 10:35:38","Wentworth Ave & Cermak Rd","13075","California Ave & Marquette Rd","21390","casual",11055,"Saturday","2024","04","13","02:01:23",2024-04-13,"02","Weekend"
"996B5FC796BFE6BF","electric_bike",2024-04-17 17:52:47,"2024-04-17 23:41:56","","","","","casual",1149,"Wednesday","2024","04","17","17:52:47",2024-04-17,"17","Weekday"
"E361ACD5AA92C133","classic_bike",2024-04-06 00:56:15,"2024-04-06 09:15:14","Sheffield Ave & Webster Ave","TA1309000033","Western Ave & Roscoe St","15634","casual",10139,"Saturday","2024","04","06","00:56:15",2024-04-06,"00","Weekend"
"D158DC47783DE46A","electric_bike",2024-04-14 07:38:37,"2024-04-14 15:37:30","","","","","member",8933,"Sunday","2024","04","14","07:38:37",2024-04-14,"07","Weekend"
"F9F78A8E8A1CC210","electric_bike",2024-04-25 08:06:06,"2024-04-25 15:08:38","","","","","member",5552,"Thursday","2024","04","25","08:06:06",2024-04-25,"08","Weekday"
"D64210FE52390AE2","classic_bike",2024-04-25 01:25:23,"2024-04-26 02:25:14","Clark St & Touhy Ave","RP-007","","","casual",70191,"Thursday","2024","04","25","01:25:23",2024-04-25,"01","Weekday"
"33EF2602F136E945","classic_bike",2024-04-14 14:01:44,"2024-04-15 15:01:39","DuSable Lake Shore Dr & North Blvd","LF-005","","","casual",70195,"Sunday","2024","04","14","14:01:44",2024-04-14,"14","Weekend"
"B4754FE74BDD6532","classic_bike",2024-04-07 11:49:09,"2024-04-08 12:48:50","Wells St & Polk St","SL-011","","","member",70181,"Sunday","2024","04","07","11:49:09",2024-04-07,"11","Weekend"
"9FF0C0A107C7651A","classic_bike",2024-04-09 08:02:12,"2024-04-10 09:02:08","Damen Ave & Grand Ave","TA1308000006","","","casual",70196,"Tuesday","2024","04","09","08:02:12",2024-04-09,"08","Weekday"
"43EFB336B7703950","classic_bike",2024-04-18 15:20:45,"2024-04-19 16:20:23","Racine Ave & Wrightwood Ave","TA1309000059","","","casual",70178,"Thursday","2024","04","18","15:20:45",2024-04-18,"15","Weekday"
"4FABFC50D94238FC","classic_bike",2024-04-25 18:19:18,"2024-04-26 19:19:05","Racine Ave & Wrightwood Ave","TA1309000059","","","casual",70187,"Thursday","2024","04","25","18:19:18",2024-04-25,"18","Weekday"
"7ED2C3F364585198","classic_bike",2024-04-06 17:44:03,"2024-04-07 18:43:59","DuSable Lake Shore Dr & North Blvd","LF-005","","","casual",70196,"Saturday","2024","04","06","17:44:03",2024-04-06,"17","Weekend"
"CEB7868B80F61361","classic_bike",2024-04-21 15:55:43,"2024-04-22 16:55:36","Kostner Ave & Adams St","545","","","casual",70193,"Sunday","2024","04","21","15:55:43",2024-04-21,"15","Weekend"
"BAB7617C2D95130A","classic_bike",2024-04-30 14:32:08,"2024-05-01 15:32:02","DuSable Lake Shore Dr & North Blvd","LF-005","","","member",70194,"Tuesday","2024","04","30","14:32:08",2024-04-30,"14","Weekday"
"CA8A96A2DB2EC3C9","classic_bike",2024-04-13 11:23:37,"2024-04-14 12:23:31","DuSable Lake Shore Dr & North Blvd","LF-005","","","casual",70194,"Saturday","2024","04","13","11:23:37",2024-04-13,"11","Weekend"
"1F661A09F1318D39","classic_bike",2024-04-05 15:56:46,"2024-04-06 16:56:42","DuSable Lake Shore Dr & North Blvd","LF-005","","","casual",70196,"Friday","2024","04","05","15:56:46",2024-04-05,"15","Weekday"
"01E4E9B515EBB400","classic_bike",2024-04-14 22:39:17,"2024-04-15 23:38:54","Racine Ave & Wrightwood Ave","TA1309000059","","","casual",70177,"Sunday","2024","04","14","22:39:17",2024-04-14,"22","Weekend"
"44911BE483F89E7B","classic_bike",2024-04-05 16:13:46,"2024-04-06 17:13:25","Michigan Ave & 14th St","TA1307000124","","","casual",70179,"Friday","2024","04","05","16:13:46",2024-04-05,"16","Weekday"
"3C84BC3A8EE1DB09","classic_bike",2024-04-04 21:17:58,"2024-04-05 22:17:53","Clinton St & Washington Blvd","WL-012","","","casual",70195,"Thursday","2024","04","04","21:17:58",2024-04-04,"21","Weekday"
"3D5CE2A17E545167","classic_bike",2024-04-26 04:14:22,"2024-04-27 05:14:18","California Ave & 21st St","13096","","","casual",70196,"Friday","2024","04","26","04:14:22",2024-04-26,"04","Weekday"
"C8AC9868DC60090A","classic_bike",2024-04-06 21:04:22,"2024-04-07 22:04:17","Clark St & Lincoln Ave","13179","","","casual",70195,"Saturday","2024","04","06","21:04:22",2024-04-06,"21","Weekend"
"639B533558D827CC","classic_bike",2024-04-05 13:51:19,"2024-04-06 14:51:15","Clark St & Lincoln Ave","13179","","","casual",70196,"Friday","2024","04","05","13:51:19",2024-04-05,"13","Weekday"
"6AA59420CCCA7877","electric_bike",2024-04-08 19:00:39,"2024-04-09 03:00:33","Clark St & Lincoln Ave","13179","","","member",8994,"Monday","2024","04","08","19:00:39",2024-04-08,"19","Weekday"
"1B82CD064BDEC955","classic_bike",2024-04-01 12:04:20,"2024-04-02 13:04:14","Fairbanks Ct & Grand Ave","TA1305000003","","","casual",70194,"Monday","2024","04","01","12:04:20",2024-04-01,"12","Weekday"
"90DB2A04EEA8AEC9","classic_bike",2024-04-28 01:15:31,"2024-04-29 02:15:23","California Ave & Cortez St","17660","","","casual",70192,"Sunday","2024","04","28","01:15:31",2024-04-28,"01","Weekend"
"BB3EDE4E1BC677C8","classic_bike",2024-04-16 18:49:39,"2024-04-17 19:49:34","Paulina St & Montrose Ave","TA1309000021","","","member",70195,"Tuesday","2024","04","16","18:49:39",2024-04-16,"18","Weekday"
"5E41443305C3B8A0","classic_bike",2024-04-06 13:40:56,"2024-04-07 14:40:49","Clark St & Lincoln Ave","13179","","","casual",70193,"Saturday","2024","04","06","13:40:56",2024-04-06,"13","Weekend"
"1A27A1C3A60D172D","classic_bike",2024-05-12 16:14:46,"2024-05-13 06:25:15","LaSalle St & Illinois St","13430","Dearborn Pkwy & Delaware Pl","TA1307000128","casual",31229,"Sunday","2024","05","12","16:14:46",2024-05-12,"16","Weekend"
"8D4E6F918C49F890","classic_bike",2024-05-25 08:38:48,"2024-05-26 09:38:36","Streeter Dr & Grand Ave","13022","","","member",70188,"Saturday","2024","05","25","08:38:48",2024-05-25,"08","Weekend"
"6B7E495D81C31CEE","classic_bike",2024-05-29 18:24:00,"2024-05-30 19:23:53","Streeter Dr & Grand Ave","13022","","","casual",70193,"Wednesday","2024","05","29","18:24:00",2024-05-29,"18","Weekday"
"08355D65580B1AFE","classic_bike",2024-05-13 17:47:17,"2024-05-14 18:47:09","Western Ave & Winnebago Ave","13068","","","casual",70192,"Monday","2024","05","13","17:47:17",2024-05-13,"17","Weekday"
"9BBD4C03A1A10E0E","classic_bike",2024-05-04 15:17:57,"2024-05-05 03:55:39","Wabash Ave & Wacker Pl","TA1307000131","Halsted St & Wrightwood Ave","TA1309000061","casual",25662,"Saturday","2024","05","04","15:17:57",2024-05-04,"15","Weekend"
"149F9A447299D03E","classic_bike",2024-05-25 16:36:31,"2024-05-25 22:17:33","Montrose Harbor","TA1308000012","Morgan St & Lake St*","chargingstx4","casual",662,"Saturday","2024","05","25","16:36:31",2024-05-25,"16","Weekend"
"7E2835E04F0213CB","classic_bike",2024-05-15 13:36:41,"2024-05-16 14:36:19","Theater on the Lake","TA1308000001","","","casual",70178,"Wednesday","2024","05","15","13:36:41",2024-05-15,"13","Weekday"
"56BE1E513864911F","classic_bike",2024-05-08 15:24:34,"2024-05-09 16:24:25","Millennium Park","13008","","","casual",70191,"Wednesday","2024","05","08","15:24:34",2024-05-08,"15","Weekday"
"A664BF9F8ABD1557","classic_bike",2024-05-21 21:51:11,"2024-05-22 22:51:01","Wilton Ave & Belmont Ave","TA1307000134","","","casual",70190,"Tuesday","2024","05","21","21:51:11",2024-05-21,"21","Weekday"
"0D8EF5177D598456","classic_bike",2024-05-31 20:59:29,"2024-06-01 21:59:22","Wentworth Ave & Cermak Rd*","chargingstx07","","","casual",70193,"Friday","2024","05","31","20:59:29",2024-05-31,"20","Weekday"
"7C2195F5E5FD4884","classic_bike",2024-05-20 17:25:12,"2024-05-21 18:25:03","Indiana Ave & Roosevelt Rd","SL-005","","","member",70191,"Monday","2024","05","20","17:25:12",2024-05-20,"17","Weekday"
"3655F966867A02F6","classic_bike",2024-05-25 15:21:39,"2024-05-26 16:21:17","Wabash Ave & Roosevelt Rd","TA1305000002","","","casual",70178,"Saturday","2024","05","25","15:21:39",2024-05-25,"15","Weekend"
"82DAA593DC39AB3E","classic_bike",2024-05-09 00:08:57,"2024-05-10 01:08:53","Chicago Ave & Sheridan Rd","E008","","","member",70196,"Thursday","2024","05","09","00:08:57",2024-05-09,"00","Weekday"
"56467B8AE786D60F","classic_bike",2024-05-21 09:04:20,"2024-05-22 10:04:15","Sangamon St & Washington Blvd","13409","","","casual",70195,"Tuesday","2024","05","21","09:04:20",2024-05-21,"09","Weekday"
"4012ED87B5F6BEBE","classic_bike",2024-05-25 18:35:48,"2024-05-26 19:35:40","Calumet Ave & 18th St","13102","","","casual",70192,"Saturday","2024","05","25","18:35:48",2024-05-25,"18","Weekend"
"504F069915AB4FBC","classic_bike",2024-05-29 17:00:06,"2024-05-30 06:48:07","Field Blvd & South Water St","15534","Larrabee St & Kingsbury St","TA1306000009","casual",29881,"Wednesday","2024","05","29","17:00:06",2024-05-29,"17","Weekday"
"1EBF8A7E147A5433","classic_bike",2024-05-25 10:23:22,"2024-05-25 18:59:28","Montrose Harbor","TA1308000012","Montrose Harbor","TA1308000012","casual",11166,"Saturday","2024","05","25","10:23:22",2024-05-25,"10","Weekend"
"E0399C659547CC01","classic_bike",2024-05-22 22:37:31,"2024-05-23 07:20:08","Clark St & Lincoln Ave","13179","Clark St & Drummond Pl","TA1307000142","member",11557,"Wednesday","2024","05","22","22:37:31",2024-05-22,"22","Weekday"
"5CEA5B8247139A3C","classic_bike",2024-05-04 18:13:15,"2024-05-05 11:19:43","McClurg Ct & Ohio St","TA1306000029","Kingsbury St & Kinzie St","KA1503000043","casual",41788,"Saturday","2024","05","04","18:13:15",2024-05-04,"18","Weekend"
"46FA6949AE69B9C3","classic_bike",2024-05-16 12:05:16,"2024-05-16 22:33:12","Wells St & Randolph St","TA1305000030","Dearborn Pkwy & Delaware Pl","TA1307000128","casual",17876,"Thursday","2024","05","16","12:05:16",2024-05-16,"12","Weekday"
"071C58A6B671772C","classic_bike",2024-05-03 17:17:39,"2024-05-04 14:27:12","Dearborn Pkwy & Delaware Pl","TA1307000128","Clark St & Elm St","TA1307000039","casual",56373,"Friday","2024","05","03","17:17:39",2024-05-03,"17","Weekday"
"D1801E19C8655244","classic_bike",2024-05-26 00:02:24,"2024-05-26 16:08:53","Evanston Civic Center","661","Evanston Civic Center","661","member",38189,"Sunday","2024","05","26","00:02:24",2024-05-26,"00","Weekend"
"551FB6295C71B68C","classic_bike",2024-05-08 15:54:16,"2024-05-09 16:54:08","Indiana Ave & 26th St","TA1307000005","","","member",70192,"Wednesday","2024","05","08","15:54:16",2024-05-08,"15","Weekday"
"AD6FC4BC72321DDB","classic_bike",2024-05-22 23:43:09,"2024-05-24 00:42:47","Desplaines St & Jackson Blvd","15539","","","casual",70178,"Wednesday","2024","05","22","23:43:09",2024-05-22,"23","Weekday"
"5909536A93DA5352","classic_bike",2024-05-07 10:52:53,"2024-05-08 11:52:42","Chicago Ave & Sheridan Rd","E008","","","member",70189,"Tuesday","2024","05","07","10:52:53",2024-05-07,"10","Weekday"
"902F08E6C080BEAC","classic_bike",2024-05-26 17:28:41,"2024-05-27 18:28:21","Central Park Ave & Elbridge Ave","15644","","","casual",70180,"Sunday","2024","05","26","17:28:41",2024-05-26,"17","Weekend"
"B86418096584E195","classic_bike",2024-05-16 12:41:00,"2024-05-17 13:40:43","Halsted St & Wrightwood Ave","TA1309000061","","","member",70183,"Thursday","2024","05","16","12:41:00",2024-05-16,"12","Weekday"
"531099C9CC6F765C","classic_bike",2024-05-20 21:48:16,"2024-05-21 22:48:08","Clark St & Drummond Pl","TA1307000142","","","casual",70192,"Monday","2024","05","20","21:48:16",2024-05-20,"21","Weekday"
"A0E46147D33F5254","classic_bike",2024-05-17 18:31:16,"2024-05-18 19:30:58","Ashland Ave & Augusta Blvd","13248","","","casual",70182,"Friday","2024","05","17","18:31:16",2024-05-17,"18","Weekday"
"3F9097A0E663D158","classic_bike",2024-05-11 21:27:53,"2024-05-12 22:27:49","Spaulding Ave & Division St","15654","","","casual",70196,"Saturday","2024","05","11","21:27:53",2024-05-11,"21","Weekend"
"E956D804043927EB","classic_bike",2024-05-04 09:23:19,"2024-05-05 10:23:15","DuSable Lake Shore Dr & North Blvd","LF-005","","","member",70196,"Saturday","2024","05","04","09:23:19",2024-05-04,"09","Weekend"
"B5ECD9EADB497E72","classic_bike",2024-05-18 02:04:47,"2024-05-19 03:04:39","Southport Ave & Irving Park Rd","TA1309000043","","","casual",70192,"Saturday","2024","05","18","02:04:47",2024-05-18,"02","Weekend"
"4B17D62B5C61FAA7","classic_bike",2024-05-29 17:10:51,"2024-05-30 18:10:43","Halsted St & Wrightwood Ave","TA1309000061","","","member",70192,"Wednesday","2024","05","29","17:10:51",2024-05-29,"17","Weekday"
"3D6F9C5C8CBDA145","classic_bike",2024-05-19 17:19:46,"2024-05-20 18:19:25","Halsted St & Wrightwood Ave","TA1309000061","","","casual",70179,"Sunday","2024","05","19","17:19:46",2024-05-19,"17","Weekend"
"9869D22B138E6789","classic_bike",2024-05-29 19:23:17,"2024-05-30 20:23:10","DuSable Lake Shore Dr & North Blvd","LF-005","","","casual",70193,"Wednesday","2024","05","29","19:23:17",2024-05-29,"19","Weekday"
"CEEF9D21E874282D","classic_bike",2024-05-15 14:12:08,"2024-05-16 15:12:00","DuSable Lake Shore Dr & North Blvd","LF-005","","","casual",70192,"Wednesday","2024","05","15","14:12:08",2024-05-15,"14","Weekday"
"97455F756225F724","classic_bike",2024-05-12 23:59:22,"2024-05-14 00:59:16","Stony Island Ave & 67th St","KA1503000023","","","casual",70194,"Sunday","2024","05","12","23:59:22",2024-05-12,"23","Weekend"
"F88EB4BE03A965B9","classic_bike",2024-05-22 13:44:59,"2024-05-23 14:44:37","Desplaines St & Jackson Blvd","15539","","","casual",70178,"Wednesday","2024","05","22","13:44:59",2024-05-22,"13","Weekday"
